skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
14655760,4095882,1683626,129159744,10263974,14,587664,2646,1069292,120050,1119174,5216624,140,559930,14653114,3026590,1563576,128040570,5047350,0,27734,13373612,156996,4304328,12386150,0,34944,203882,7938196,0,462,129892,0,33894,203910,5435416,156996,4303866,12256258,0,1050,0
14695282,4102224,1624084,130250848,10246502,154,594454,1932,1042020,94346,1096312,5206404,140,591290,14693350,3060204,1529738,129154536,5040098,14,3164,13371176,156520,4371920,12421864,0,35532,203028,7958916,0,392,282632,0,34384,204848,5412260,156520,4371528,12139232,0,1148,0
14689612,4054260,1571668,130601366,10064992,154,601356,9576,1017226,57652,1123766,5180210,140,603862,14680036,3037034,1514016,129477600,4884782,14,0,13371988,154798,4376610,12240018,0,34776,203630,7940814,0,2520,63392,0,34076,206584,5431174,154798,4374090,12176626,0,700,0
14732256,4052748,1522626,132265434,10246810,154,583072,1806,998060,31990,1161020,5196310,140,598024,14730450,3054688,1490636,131104414,5050500,14,0,13358716,155218,4249126,11979492,0,34692,202902,7929348,0,2338,106610,0,34440,205996,5429368,155218,4246788,11872882,0,252,0
14710836,4144490,1551844,131745908,10142832,140,565572,1806,987630,29050,1324120,5184746,0,617176,14709030,3156860,1522794,130421788,4958086,140,0,13348244,157878,4254866,11576488,0,34650,204078,7923454,0,2492,59304,0,34552,208894,5424790,157878,4252374,11517184,0,98,0
14681562,4132422,1643670,132362034,10004834,140,556822,1582,981526,37380,1179150,5164810,0,633556,14679980,3150896,1606290,131182884,4840024,140,0,13350974,157290,4529756,12226284,0,34622,204722,7785386,0,4060,94360,0,34762,207550,5565588,157290,4525696,12131924,0,0,0
14915096,4119570,1658300,130508056,10005492,140,529816,1344,967946,40992,1179346,5222308,0,455910,14913752,3151624,1617308,129328710,4783184,140,73906,13501446,157626,4650604,12604662,0,34384,201712,7869400,0,2380,92162,0,34860,208222,5632046,157626,4648224,12512500,0,0,0
14867566,4143300,1652350,132092702,10035620,140,566384,10374,996884,59640,1147790,5179356,0,636734,14857192,3146416,1592710,130944912,4856264,140,0,13499528,157066,4475058,12332152,0,34496,205436,8600802,0,11690,343210,0,34986,205394,4898726,157066,4463368,11988942,0,0,42
14886354,4132772,1701448,131628868,10023972,140,562982,2842,977592,29694,1177792,5176416,0,640332,14883512,3155180,1671754,130451076,4847556,140,0,13492570,156310,4353384,11765418,0,34426,208082,8186990,0,2268,54488,0,35014,203896,5305580,156310,4351116,11710930,0,0,4186
14945490,4143622,1621158,132628146,10042312,0,596708,2268,960204,34846,1140916,5157040,154,636090,14943222,3183418,1586312,131487230,4885272,0,0,13496224,156996,4418862,11796456,0,34776,208292,7845208,0,2366,38416,0,35000,202706,5651016,156996,4416496,11758040,0,0,5586
14904386,4132562,1687644,132734518,9940980,0,577136,2142,951244,21952,1163498,5146064,154,640234,14902244,3181318,1665692,131571020,4794916,0,0,13500662,155680,4319294,11894946,0,34874,207186,7735896,0,3976,62524,0,34566,204204,5764766,155680,4315318,11832422,0,308,2982
14907634,4144490,2206652,132663510,10172666,0,600586,2436,956382,24626,1087576,5136488,154,630224,14905198,3188108,2182026,131575934,5036178,0,0,13492010,155708,4983398,12574380,0,34790,207830,7719964,0,4662,39340,0,34692,204260,5772046,155708,4978736,12535040,0,98,3570
14745472,4147584,2175250,132687940,10080672,0,594496,2870,960666,22680,1077510,5113612,196,641018,14742602,3186918,2152570,131610430,4967060,0,0,13354292,156156,5032622,11962678,0,35126,201796,7893494,0,0,60886,0,34510,204050,5460798,156156,5032622,11901792,0,616,0
13806702,3985618,2169230,128489872,9516542,0,598360,2212,909776,27020,1093568,4745818,154,630784,13804490,3075842,2142210,127396304,4770724,0,0,12445678,145964,4907322,11530638,0,32550,192178,7336826,0,5194,10444,0,32368,190540,5108852,145964,4902128,11520194,0,182,1638
13838916,3997812,2170322,131222686,9508632,0,568498,1456,903532,25004,1112048,4789792,140,625128,13837460,3094280,2145318,130110638,4718840,0,0,12451026,146916,4827270,11408208,0,32606,190596,7376852,0,4704,29834,0,32144,190344,5074174,146916,4822566,11378374,0,462,252
13782888,3990182,2179548,130889388,9500260,140,598360,1904,920402,21154,1114176,4824386,112,638960,13780984,3069780,2158394,129775212,4675874,28,0,12435920,145460,4971974,11712988,0,32424,191492,7218372,0,2380,95844,0,32494,192696,5217548,145460,4969594,11617144,0,0,0
13844432,3995600,2097060,130681992,9534280,140,438956,1918,910868,31668,1129996,4837700,140,648340,13842514,3084732,2065392,129551996,4696580,0,0,12445160,145740,5010236,11492320,0,32382,190568,7484022,0,2352,83762,0,32256,194264,4961138,145740,5007884,11408558,0,126,0
13534388,3958052,2171246,130815874,9440312,140,614026,24780,1002974,29372,1082774,4843860,0,647864,13509608,2955078,2141874,129733100,4596452,140,0,12383308,146762,5220754,12352648,0,32186,190918,8383872,0,12796,138614,0,32452,193648,3999436,146762,5207958,12214034,0,0,0
13731914,4062590,2104214,130702740,9423862,140,614516,1666,938056,40922,1080548,4840598,0,649880,13730248,3124534,2063292,129622192,4583264,140,0,12367754,147518,5168198,11260032,0,32032,191828,7806162,0,2282,114464,0,32536,194068,4561592,147518,5165916,11145568,0,0,0
13748840,3992394,1806714,131679422,9428804,140,642698,3150,937160,67844,1087240,4911144,0,661962,13745690,3055234,1738870,130592182,4517660,140,0,12384428,146048,4488876,11280122,0,32382,191828,7524216,0,3122,30688,0,32620,194292,4860212,146048,4485754,11249434,0,0,0
13896288,4109168,1651958,131177410,9410814,140,661388,4088,921508,68012,1065582,4973234,0,670362,13892200,3187660,1583946,130111828,4437580,140,0,12497716,147266,4289572,11031552,0,32312,193158,7348208,0,2310,40880,0,32564,193228,5149508,147266,4287262,10990672,0,0,0
13941536,4115006,1653736,127808422,9388092,112,672742,4452,909720,63910,1045380,4901610,0,657062,13937084,3205286,1589826,126763042,4486482,112,15680,12505010,147644,4267228,11909590,0,31822,193746,7283444,0,2814,49308,0,32760,191254,5221566,147644,4264414,11860282,0,0,2492
13910190,4115272,1744106,127348956,9377704,140,672882,3794,897078,68558,1029966,4972506,0,650426,13906396,3218194,1675548,126318990,4405198,140,22456,12516280,147812,4328352,11941608,0,32172,193858,7367948,0,2422,46088,0,33110,191436,5148332,147812,4325930,11895520,0,0,2422
13900950,4107306,1963192,128151380,9392054,140,664244,4326,887054,60914,1048712,4922666,0,655312,13896624,3220252,1902278,127102668,4469388,140,8932,12505682,147448,4623962,12018076,0,32438,194404,7382396,0,2786,55314,0,33124,191464,5123286,147448,4621176,11962762,0,0,2940
13959232,4056808,1771798,128234176,9419592,0,672042,12922,878276,50358,1054144,4906818,140,656992,13946310,3178532,1721440,127180032,4512774,0,15050,12521586,145726,4479888,11687130,0,32480,193606,7355110,0,210,12726,0,32522,191982,5166476,145726,4479678,11674404,0,0,1624
13924218,4035990,1753934,127994090,9409078,0,670320,6356,863758,50120,1037484,4902716,140,658882,13917862,3172232,1703814,126956606,4506362,0,11438,12522818,145166,4425960,12248670,0,32704,193998,7251734,0,714,18662,0,32718,191366,5271084,145166,4425246,12230008,0,0,2632
13946310,4060308,1782816,127396290,9502472,0,672056,3486,872900,48916,1034418,4837910,140,657636,13942824,3187408,1733900,126361872,4664562,0,14420,12638080,146286,4524730,12201350,0,33292,193746,7181034,0,280,46382,0,32242,190190,5457046,146286,4524450,12154968,0,1050,3556
13097938,3294998,1984220,125704740,9466072,0,664286,4284,1087450,185808,1058820,4869760,140,659764,13093654,2207548,1798412,124645920,4596312,0,4522,12450452,145404,5275984,12556656,0,32970,191814,7249228,0,55314,167300,0,32242,191268,5201224,145404,5220670,12389356,0,728,546
13847456,4058474,1804712,129336088,9470356,0,663922,2618,929600,17878,1020306,4844434,112,665084,13844838,3128874,1786834,128315782,4625922,0,0,12456528,146132,4516932,13038914,0,33054,192556,7779128,0,210,110684,0,32256,191352,4677400,146132,4516722,12928230,0,798,1204
13891220,4010174,1748614,127935304,9521358,0,664174,3262,907102,31934,1007706,4842474,140,658266,13887958,3103072,1716680,126927598,4678884,0,5908,12477584,145096,4457978,12101530,0,33292,191408,7547148,0,3206,47558,0,32326,191492,4930436,145096,4454772,12053972,0,966,0
13871060,4027730,1732766,130397876,9507372,140,662158,3234,904960,35154,1136646,4828782,140,675850,13867826,3122770,1697612,129261230,4678590,0,0,12456444,146104,4492768,11390470,0,32774,189938,7321832,0,2576,77252,0,32354,194376,5134612,146104,4490192,11313218,0,420,0
13842542,4028920,1600382,130483360,9522296,140,662550,4802,897274,39956,1181670,4806214,140,673792,13837740,3131646,1560426,129301690,4716082,0,0,12448828,145166,4359950,11693108,0,32970,192318,7214816,0,3962,99526,0,32256,193872,5234012,145166,4355988,11593582,0,714,0
13880090,4101538,1699726,131541172,9422952,140,655788,1862,895076,45206,1185982,4833696,0,665840,13878228,3206462,1654520,130355190,4589256,140,0,12469954,148120,4385584,11661706,0,31472,179214,7246078,0,2394,94332,0,32578,181104,5223876,148120,4383190,11567374,0,0,0
13024004,3897670,1619030,128009070,8789452,140,658168,2744,838026,54768,1236830,4519662,0,669662,13021260,3059644,1564262,126772240,4269790,140,0,11669924,137270,4293436,11111912,0,31010,179550,6779472,0,3206,155512,0,30744,181118,4890452,137270,4290230,10956400,0,266,0
13040160,3913182,1700552,127260742,8797950,140,648018,2422,834330,41202,1236074,4628484,0,666764,13037738,3078852,1659350,126024668,4169466,140,0,11666046,136934,4253410,10683134,0,30940,178444,6959708,0,2954,197946,0,30646,181342,4706338,136934,4250456,10485188,0,294,0
13146602,3911054,1624154,127402548,8798958,140,649152,7126,845334,36008,1261456,4575970,0,671272,13139476,3065720,1588146,126141092,4222988,140,0,11771228,137466,4275306,10832654,0,31038,178038,6820674,0,2758,105140,0,30534,181538,4950554,137466,4272548,10727514,0,504,0
13095334,3931900,1717520,127802990,8806154,140,658434,2464,848190,40530,1249654,4605146,0,650202,13092870,3083710,1676990,126553336,4201008,140,8232,11771578,137214,4267508,10904460,0,30940,179900,6749666,0,7098,98994,0,30380,179228,5021912,137214,4260410,10805466,0,560,672
13105022,3912454,3786468,118641824,8758022,140,650398,1540,847952,507262,2041956,4745244,0,652568,13103482,3064502,3279206,116599868,4012778,140,0,11779474,137522,10000774,11383106,0,31122,180082,6718054,0,667660,1524782,0,30548,179018,5061420,137522,9333114,9858324,0,574,1064
13065192,3948574,1869854,127293628,8762642,0,656236,2226,895916,36456,1235108,4644010,140,655368,13062966,3052658,1833398,126058520,4118632,0,868,11768694,137606,4338740,11351200,0,31276,180376,7345142,0,10472,275156,0,30702,180180,4423552,137606,4328268,11076044,0,574,196
13085926,3884804,2377788,126402220,8781486,0,656264,1330,877716,20888,1111600,4558722,140,662410,13084596,3007088,2356900,125290620,4222764,0,0,11769912,137298,5193412,12188582,0,30674,180754,7058660,0,1988,129094,0,31024,180082,4711252,137298,5191424,12059488,0,0,672
13126218,3918390,2493162,127610308,8882776,0,654486,1666,857808,39970,1113672,4576236,140,659736,13124552,3060582,2453192,126496636,4306540,0,0,11780174,136542,5248264,11139030,0,30772,180572,7020188,0,56,65170,0,30856,179844,4759986,136542,5248208,11073860,0,0,728
12967906,3893820,2301880,126416388,8894858,0,654178,1890,870436,82796,1107386,4529196,140,653940,12966016,3023384,2219084,125309002,4365662,0,238,11668020,136640,5309626,11269202,0,30716,180488,6829018,0,168,42896,0,30940,179368,4839002,136640,5309458,11226306,0,0,1120
12992616,3891104,3114216,126363664,8895684,0,646352,1288,873586,15190,1046612,4543714,140,646758,12991328,3017518,3099026,125317052,4351970,0,0,11677232,136332,5714128,11069954,0,30590,179522,6743394,0,84,38962,0,31150,177268,4933838,136332,5714044,11030992,0,0,2254
12956846,3891902,2784306,127280650,8896314,0,647584,854,894306,14924,1065484,4503702,224,650090,12955992,2997596,2769382,126215166,4392612,0,0,11666480,135898,5829992,11229498,0,30562,179214,6776658,0,0,37632,0,31010,178766,4889822,135898,5829992,11191866,0,0,448
12985532,3888682,3000186,128275462,8903748,0,643720,798,889742,14714,1037036,4528174,140,643888,12984734,2998940,2985472,127238426,4375574,0,0,11664548,135842,5701248,11153716,0,30562,179536,6800598,0,140,41860,0,30884,178948,4863950,135842,5701108,11111856,0,0,588
12937652,3861004,2790718,127960070,8905414,140,653086,770,896056,32634,1035804,4518556,112,660478,12936882,2964948,2758084,126924266,4386858,28,0,11619160,134708,5765228,11293352,0,30450,179564,6891164,0,2310,59850,0,30856,181020,4727996,134708,5762918,11233502,0,0,0
13020812,3905538,3052952,129567872,8904392,140,653898,1064,878948,34594,1124564,4553486,140,655858,13019748,3026590,3018358,128443308,4350906,0,0,11625278,136038,5710992,10529568,0,30282,179354,6940514,0,2436,55930,0,30926,181118,4684764,136038,5708556,10473638,0,0,0
12957350,3948238,2410660,86818452,8488116,140,637462,798,882644,35812,2960916,5539254,0,545594,12956552,3065594,2374848,83857536,2948862,140,91868,11602892,137998,5072004,12424958,0,30268,178724,6837824,0,2254,1019998,0,31192,178584,4765068,137998,5069750,11404960,0,0,140
12945590,3948966,2292360,129923192,8826090,140,652302,1190,954576,73612,1062334,4574766,0,654402,12944400,2994390,2218748,128860858,4251324,140,0,11603928,137214,4778760,10957562,14,30394,179886,7522144,0,3444,203840,0,30674,181076,4081784,137214,4775316,10753722,14,0,0
13116446,3964156,2065658,128038666,8826888,140,660940,994,922768,77042,1100470,4574122,0,657482,13115452,3041388,1988616,126938196,4252766,140,3458,11727016,137354,4901050,11272660,14,30506,178948,7134050,0,3332,89124,0,30674,180180,4592966,137354,4897718,11183536,14,0,0
13114528,3975118,2327612,127532132,8806476,140,649530,1778,910714,75768,1089284,4601450,0,657202,13112750,3064404,2251844,126442848,4205026,140,0,11718238,138292,4765306,11655168,14,30254,179690,7016604,0,5726,130074,0,30590,180670,4701634,138292,4759580,11525094,14,0,0
13122970,3948168,1704528,126927192,8815968,140,673064,1624,903756,124110,1082438,4565876,0,645820,13121346,3044412,1580418,125844754,4250092,140,27244,11695796,137662,4351214,11639572,14,30226,181286,7011718,0,40292,82152,0,30478,179592,4684078,137662,4310922,11557420,14,0,1694
13182092,3943450,1736588,127057168,2668540,140,370678,1288,885052,125118,1090726,4047456,0,360430,13180804,3058398,1611470,125966442,0,140,10248,11705792,137690,4447744,11307520,14,9282,54950,6910120,0,2436,40488,0,9310,54894,4795672,137690,4445308,11267032,14,0,56
4240726,1551242,1666966,64258474,2670290,0,371644,238,340872,55482,836696,1558242,140,361466,4240488,1210370,1611484,63421778,1112048,0,10178,3506916,42112,4337046,6528662,14,9254,55188,2093560,0,2744,42266,0,9324,54488,1413356,42112,4334302,6486396,14,0,700
4243764,1535744,1576330,64519574,2670430,0,367920,308,364938,39172,808654,1579508,140,361494,4243456,1170806,1537158,63710920,1090922,0,6426,3509044,41846,4251156,6369440,14,9254,55426,2110906,0,350,36862,0,9310,54628,1398138,41846,4250806,6332578,14,0,798
4241832,1550038,1649018,64541092,2674882,0,368004,322,384062,38822,806372,1564724,140,364070,4241510,1165976,1610196,63734720,1110158,0,3934,3506930,42322,4334890,6571390,14,9422,54922,2156056,0,462,41482,0,9324,55104,1350874,42322,4334428,6529908,14,98,0
4236232,1549534,1951754,64242850,2672474,0,365246,210,391020,48930,768656,1577618,140,363748,4236022,1158514,1902824,63474194,1094856,0,1498,3504200,42000,4734324,6374578,14,9394,54530,2178918,0,714,27440,0,9296,55076,1325282,42000,4733610,6347138,14,98,0
